character,angle,attribute,value
noto,,icon,woman-juggling-medium-skin-tone
noto,,icon,woman-juggling
noto,,icon,woman-lifting-weights-dark-skin-tone
noto,,icon,woman-lifting-weights-light-skin-tone
noto,,icon,woman-lifting-weights-medium-dark-skin-tone
noto,,icon,woman-lifting-weights-medium-light-skin-tone
noto,,icon,woman-lifting-weights-medium-skin-tone
noto,,icon,woman-lifting-weights
noto,,icon,woman-light-skin-tone-blond-hair
noto,,icon,woman-light-skin-tone
noto,,icon,woman-mechanic-dark-skin-tone
noto,,icon,woman-mechanic-light-skin-tone
noto,,icon,woman-mechanic-medium-dark-skin-tone
noto,,icon,woman-mechanic-medium-light-skin-tone
noto,,icon,woman-mechanic-medium-skin-tone
noto,,icon,woman-mechanic
noto,,icon,woman-medium-dark-skin-tone-blond-hair
noto,,icon,woman-medium-dark-skin-tone
noto,,icon,woman-medium-light-skin-tone-blond-hair
noto,,icon,woman-medium-light-skin-tone
noto,,icon,woman-medium-skin-tone-blond-hair
noto,,icon,woman-medium-skin-tone
noto,,icon,woman-mountain-biking-dark-skin-tone
noto,,icon,woman-mountain-biking-light-skin-tone
noto,,icon,woman-mountain-biking-medium-dark-skin-tone
noto,,icon,woman-mountain-biking-medium-light-skin-tone
noto,,icon,woman-mountain-biking-medium-skin-tone
noto,,icon,woman-mountain-biking
noto,,icon,woman-office-worker-dark-skin-tone
noto,,icon,woman-office-worker-light-skin-tone
noto,,icon,woman-office-worker-medium-dark-skin-tone
noto,,icon,woman-office-worker-medium-light-skin-tone
noto,,icon,woman-office-worker-medium-skin-tone
noto,,icon,woman-office-worker
noto,,icon,woman-pilot-dark-skin-tone
noto,,icon,woman-pilot-light-skin-tone
noto,,icon,woman-pilot-medium-dark-skin-tone
noto,,icon,woman-pilot-medium-light-skin-tone
noto,,icon,woman-pilot-medium-skin-tone
noto,,icon,woman-pilot
noto,,icon,woman-playing-handball-dark-skin-tone
noto,,icon,woman-playing-handball-light-skin-tone
noto,,icon,woman-playing-handball-medium-dark-skin-tone
noto,,icon,woman-playing-handball-medium-light-skin-tone
noto,,icon,woman-playing-handball-medium-skin-tone
noto,,icon,woman-playing-handball
noto,,icon,woman-playing-water-polo-dark-skin-tone
noto,,icon,woman-playing-water-polo-light-skin-tone
noto,,icon,woman-playing-water-polo-medium-dark-skin-tone
noto,,icon,woman-playing-water-polo-medium-light-skin-tone
noto,,icon,woman-playing-water-polo-medium-skin-tone
noto,,icon,woman-playing-water-polo
noto,,icon,woman-police-officer-dark-skin-tone
noto,,icon,woman-police-officer-light-skin-tone
noto,,icon,woman-police-officer-medium-dark-skin-tone
noto,,icon,woman-police-officer-medium-light-skin-tone
noto,,icon,woman-police-officer-medium-skin-tone
noto,,icon,woman-police-officer
noto,,icon,woman-pouting-dark-skin-tone
noto,,icon,woman-pouting-light-skin-tone
noto,,icon,woman-pouting-medium-dark-skin-tone
noto,,icon,woman-pouting-medium-light-skin-tone
noto,,icon,woman-pouting-medium-skin-tone
noto,,icon,woman-pouting
noto,,icon,woman-raising-hand-dark-skin-tone
noto,,icon,woman-raising-hand-light-skin-tone
noto,,icon,woman-raising-hand-medium-dark-skin-tone
noto,,icon,woman-raising-hand-medium-light-skin-tone
noto,,icon,woman-raising-hand-medium-skin-tone
noto,,icon,woman-raising-hand
noto,,icon,woman-rowing-boat-dark-skin-tone
noto,,icon,woman-rowing-boat-light-skin-tone
noto,,icon,woman-rowing-boat-medium-dark-skin-tone
noto,,icon,woman-rowing-boat-medium-light-skin-tone
noto,,icon,woman-rowing-boat-medium-skin-tone
noto,,icon,woman-rowing-boat
noto,,icon,woman-running-dark-skin-tone
noto,,icon,woman-running-light-skin-tone
noto,,icon,woman-running-medium-dark-skin-tone
noto,,icon,woman-running-medium-light-skin-tone
noto,,icon,woman-running-medium-skin-tone
noto,,icon,woman-running
noto,,icon,woman-scientist-dark-skin-tone
noto,,icon,woman-scientist-light-skin-tone
noto,,icon,woman-scientist-medium-dark-skin-tone
noto,,icon,woman-scientist-medium-light-skin-tone
noto,,icon,woman-scientist-medium-skin-tone
noto,,icon,woman-scientist
noto,,icon,woman-shrugging-dark-skin-tone
noto,,icon,woman-shrugging-light-skin-tone
noto,,icon,woman-shrugging-medium-dark-skin-tone
noto,,icon,woman-shrugging-medium-light-skin-tone
noto,,icon,woman-shrugging-medium-skin-tone
noto,,icon,woman-shrugging
noto,,icon,woman-singer-dark-skin-tone
noto,,icon,woman-singer-light-skin-tone
noto,,icon,woman-singer-medium-dark-skin-tone
noto,,icon,woman-singer-medium-light-skin-tone
noto,,icon,woman-singer-medium-skin-tone
noto,,icon,woman-singer
noto,,icon,woman-student-dark-skin-tone
noto,,icon,woman-student-light-skin-tone
noto,,icon,woman-student-medium-dark-skin-tone
noto,,icon,woman-student-medium-light-skin-tone
noto,,icon,woman-student-medium-skin-tone
noto,,icon,woman-student
noto,,icon,woman-surfing-dark-skin-tone
noto,,icon,woman-surfing-light-skin-tone
noto,,icon,woman-surfing-medium-dark-skin-tone
noto,,icon,woman-surfing-medium-light-skin-tone
noto,,icon,woman-surfing-medium-skin-tone
noto,,icon,woman-surfing
noto,,icon,woman-swimming-dark-skin-tone
noto,,icon,woman-swimming-light-skin-tone
noto,,icon,woman-swimming-medium-dark-skin-tone
noto,,icon,woman-swimming-medium-light-skin-tone
noto,,icon,woman-swimming-medium-skin-tone
noto,,icon,woman-swimming
noto,,icon,woman-teacher-dark-skin-tone
noto,,icon,woman-teacher-light-skin-tone
noto,,icon,woman-teacher-medium-dark-skin-tone
noto,,icon,woman-teacher-medium-light-skin-tone
noto,,icon,woman-teacher-medium-skin-tone
noto,,icon,woman-teacher
noto,,icon,woman-technologist-dark-skin-tone
noto,,icon,woman-technologist-light-skin-tone
noto,,icon,woman-technologist-medium-dark-skin-tone
noto,,icon,woman-technologist-medium-light-skin-tone
noto,,icon,woman-technologist-medium-skin-tone
noto,,icon,woman-technologist
noto,,icon,woman-tipping-hand-dark-skin-tone
noto,,icon,woman-tipping-hand-light-skin-tone
noto,,icon,woman-tipping-hand-medium-dark-skin-tone
noto,,icon,woman-tipping-hand-medium-light-skin-tone
noto,,icon,woman-tipping-hand-medium-skin-tone
noto,,icon,woman-tipping-hand
noto,,icon,woman-walking-dark-skin-tone
noto,,icon,woman-walking-light-skin-tone
noto,,icon,woman-walking-medium-dark-skin-tone
noto,,icon,woman-walking-medium-light-skin-tone
noto,,icon,woman-walking-medium-skin-tone
noto,,icon,woman-walking
noto,,icon,woman-wearing-turban-dark-skin-tone
noto,,icon,woman-wearing-turban-light-skin-tone
noto,,icon,woman-wearing-turban-medium-dark-skin-tone
noto,,icon,woman-wearing-turban-medium-light-skin-tone
noto,,icon,woman-wearing-turban-medium-skin-tone
noto,,icon,woman-wearing-turban
noto,,icon,woman
noto,,icon,womans-boot
noto,,icon,womans-clothes
noto,,icon,womans-hat
noto,,icon,womans-sandal
noto,,icon,women-holding-hands
noto,,icon,women-with-bunny-ears
noto,,icon,women-wrestling-dark-skin-tone
noto,,icon,women-wrestling-light-skin-tone
noto,,icon,women-wrestling-medium-dark-skin-tone
noto,,icon,women-wrestling-medium-light-skin-tone
noto,,icon,women-wrestling-medium-skin-tone
noto,,icon,women-wrestling
noto,,icon,womens-room
noto,,icon,world-map
noto,,icon,worried-face
noto,,icon,wrapped-gift
noto,,icon,wrench
noto,,icon,writing-hand-dark-skin-tone
noto,,icon,writing-hand-light-skin-tone
noto,,icon,writing-hand-medium-dark-skin-tone
noto,,icon,writing-hand-medium-light-skin-tone
noto,,icon,writing-hand-medium-skin-tone
noto,,icon,writing-hand
noto,,icon,yellow-heart
noto,,icon,yen-banknote
noto,,icon,yin-yang
noto,,icon,zipper-mouth-face
noto,,icon,zzz
priya,sitting,emotion,afraid
priya,sitting,emotion,angry
priya,sitting,emotion,annoyed
priya,sitting,emotion,blush
priya,sitting,emotion,cry
priya,sitting,emotion,cryingloudly
priya,sitting,emotion,cunning
priya,sitting,emotion,curious
priya,sitting,emotion,dozing
priya,sitting,emotion,excited
priya,sitting,emotion,happy
priya,sitting,emotion,hmm
priya,sitting,emotion,irritated
priya,sitting,emotion,laugh
priya,sitting,emotion,lookingdown
priya,sitting,emotion,lookingleft
priya,sitting,emotion,lookingright
priya,sitting,emotion,lookingup
priya,sitting,emotion,neutral
priya,sitting,emotion,ooh
priya,sitting,emotion,rofl
priya,sitting,emotion,rollingeyes
priya,sitting,emotion,sad
priya,sitting,emotion,shocked
priya,sitting,emotion,shout
priya,sitting,emotion,smile
priya,sitting,emotion,smirk
priya,sitting,emotion,surprised
priya,sitting,emotion,tired
priya,sitting,emotion,wink
priya,sitting,emotion,worried
priya,sitting,pose,ridingbicycle
priya,sitting,pose,ridingbike
priya,sitting,pose,ridingcar
priya,sitting,pose,sittingatdesk
priya,sitting,pose,sittingonbeanbagholdinglaptop
priya,sitting,pose,sittingonbeanbagholdingmobile
priya,sitting,pose,sittingonthefloorexplaining
priya,sitting,pose,sittingonthefloorholdinglaptop
priya,sitting,pose,sittingonthefloorshrug
priya,straight,emotion,afraid
priya,straight,emotion,angry
priya,straight,emotion,annoyed
priya,straight,emotion,blush
priya,straight,emotion,cry
priya,straight,emotion,cunning
priya,straight,emotion,curious
priya,straight,emotion,excited
priya,straight,emotion,happy
priya,straight,emotion,irritated
priya,straight,emotion,laugh
priya,straight,emotion,lookingdown
priya,straight,emotion,lookingleft
priya,straight,emotion,lookingright
priya,straight,emotion,lookingup
priya,straight,emotion,loudcry
priya,straight,emotion,neutral
priya,straight,emotion,rofl
priya,straight,emotion,rollingeyes
priya,straight,emotion,sad
priya,straight,emotion,shocked
priya,straight,emotion,shout
priya,straight,emotion,sleep
priya,straight,emotion,smile
priya,straight,emotion,smirk
priya,straight,emotion,surprised
priya,straight,emotion,tired
priya,straight,emotion,wink
priya,straight,emotion,worried
priya,straight,pose,angry
priya,straight,pose,handsfolded
priya,straight,pose,handsheldback
priya,straight,pose,handsonhip
priya,straight,pose,holdingbook
priya,straight,pose,holdingcoffee
priya,straight,pose,holdinglaptop
priya,straight,pose,holdingmobile
priya,straight,pose,holdingumbrella
priya,straight,pose,pointingleft
priya,straight,pose,pointingright
priya,straight,pose,pointingup
priya,straight,pose,readingpaper
priya,straight,pose,shrug
priya,straight,pose,super
priya,straight,pose,thinking
priya,straight,pose,thumbsup
priya,straight,pose,yuhoo
priyanuova,sitting,emotion,afraid
priyanuova,sitting,emotion,angry
priyanuova,sitting,emotion,annoyed
priyanuova,sitting,emotion,blush
priyanuova,sitting,emotion,cry
priyanuova,sitting,emotion,cryingloudly
priyanuova,sitting,emotion,cunning
priyanuova,sitting,emotion,curious
priyanuova,sitting,emotion,dozing
priyanuova,sitting,emotion,excited
priyanuova,sitting,emotion,happy
priyanuova,sitting,emotion,hmm
priyanuova,sitting,emotion,irritated
priyanuova,sitting,emotion,laugh
priyanuova,sitting,emotion,lookingdown
priyanuova,sitting,emotion,lookingleft
priyanuova,sitting,emotion,lookingright
priyanuova,sitting,emotion,lookingup
priyanuova,sitting,emotion,neutral
priyanuova,sitting,emotion,ooh
priyanuova,sitting,emotion,rofl
priyanuova,sitting,emotion,rollingeyes
priyanuova,sitting,emotion,sad
priyanuova,sitting,emotion,shocked
priyanuova,sitting,emotion,shout
priyanuova,sitting,emotion,smile
priyanuova,sitting,emotion,smirk
priyanuova,sitting,emotion,surprised
priyanuova,sitting,emotion,tired
priyanuova,sitting,emotion,wink
priyanuova,sitting,emotion,worried
priyanuova,sitting,pose,ridingbicycle
priyanuova,sitting,pose,ridingbike
priyanuova,sitting,pose,ridingcar
priyanuova,sitting,pose,sittingatdesk
priyanuova,sitting,pose,sittingonbeanbagholdinglaptop
priyanuova,sitting,pose,sittingonbeanbagholdingmobile
priyanuova,sitting,pose,sittingonthefloorexplaining
priyanuova,sitting,pose,sittingonthefloorholdinglaptop
priyanuova,sitting,pose,sittingonthefloorshrug
priyanuova,straight,emotion,afraid
priyanuova,straight,emotion,angry
priyanuova,straight,emotion,annoyed
priyanuova,straight,emotion,blush
priyanuova,straight,emotion,cry
priyanuova,straight,emotion,cunning
priyanuova,straight,emotion,curious
priyanuova,straight,emotion,excited
priyanuova,straight,emotion,happy
priyanuova,straight,emotion,irritated
priyanuova,straight,emotion,laugh
priyanuova,straight,emotion,lookingdown
priyanuova,straight,emotion,lookingleft
priyanuova,straight,emotion,lookingright
priyanuova,straight,emotion,lookingup
priyanuova,straight,emotion,loudcry
priyanuova,straight,emotion,neutral
priyanuova,straight,emotion,rofl
priyanuova,straight,emotion,rollingeyes
priyanuova,straight,emotion,sad
priyanuova,straight,emotion,shocked
priyanuova,straight,emotion,shout
priyanuova,straight,emotion,sleep
priyanuova,straight,emotion,smile
priyanuova,straight,emotion,smirk
priyanuova,straight,emotion,surprised
priyanuova,straight,emotion,tired
priyanuova,straight,emotion,wink
priyanuova,straight,emotion,worried
priyanuova,straight,pose,angry
priyanuova,straight,pose,handsfolded
priyanuova,straight,pose,handsheldback
priyanuova,straight,pose,handsonhip
priyanuova,straight,pose,holdingbook
priyanuova,straight,pose,holdingcoffee
priyanuova,straight,pose,holdinglaptop
priyanuova,straight,pose,holdingmobile
priyanuova,straight,pose,holdingumbrella
priyanuova,straight,pose,pointingleft
priyanuova,straight,pose,pointingright
priyanuova,straight,pose,pointingup
priyanuova,straight,pose,readingpaper
priyanuova,straight,pose,shrug
priyanuova,straight,pose,super
priyanuova,straight,pose,thinking
priyanuova,straight,pose,thumbsup
priyanuova,straight,pose,yuhoo
ringo,sitting,emotion,angry
ringo,sitting,emotion,confused
ringo,sitting,emotion,cry
ringo,sitting,emotion,cunning
ringo,sitting,emotion,curious
ringo,sitting,emotion,dozing
ringo,sitting,emotion,excited
ringo,sitting,emotion,happy
ringo,sitting,emotion,hmm
ringo,sitting,emotion,irritated
ringo,sitting,emotion,laugh
ringo,sitting,emotion,lookingdown
ringo,sitting,emotion,lookingleft
ringo,sitting,emotion,lookingright
ringo,sitting,emotion,neutral
ringo,sitting,emotion,ooh
ringo,sitting,emotion,rofl
ringo,sitting,emotion,rollingeyes
ringo,sitting,emotion,sad
ringo,sitting,emotion,shocked
ringo,sitting,emotion,shout
ringo,sitting,emotion,smile
ringo,sitting,emotion,smirk
ringo,sitting,emotion,surprised
ringo,sitting,emotion,tired
ringo,sitting,emotion,wink
ringo,sitting,emotion,worried
ringo,sitting,pose,ridingbicycle
ringo,sitting,pose,ridingbike
ringo,sitting,pose,ridingcar
ringo,sitting,pose,sittingatdesk
ringo,sitting,pose,sittingatdeskhandsspread
ringo,sitting,pose,sittingatdeskholdingmobile
ringo,sitting,pose,sittingonbeanbagexplaining
ringo,sitting,pose,sittingonbeanbagholdinglaptop
ringo,sitting,pose,sittingonfloorexplaining
ringo,sitting,pose,sittingonfloorholdinglaptop
ringo,sitting,pose,sittingonthefloorshrug
ringo,straight,emotion,angry
ringo,straight,emotion,confused
ringo,straight,emotion,cry
ringo,straight,emotion,cunning
ringo,straight,emotion,curious
ringo,straight,emotion,dozing
ringo,straight,emotion,excited
ringo,straight,emotion,happy
ringo,straight,emotion,hmm
ringo,straight,emotion,irritated
ringo,straight,emotion,laugh
ringo,straight,emotion,lookingdown
ringo,straight,emotion,lookingleft
ringo,straight,emotion,lookingright
ringo,straight,emotion,neutral
ringo,straight,emotion,ooh
ringo,straight,emotion,rofl
ringo,straight,emotion,rollingeyes
ringo,straight,emotion,sad
ringo,straight,emotion,shocked
ringo,straight,emotion,shout
ringo,straight,emotion,smile
ringo,straight,emotion,smirk
ringo,straight,emotion,surprised
ringo,straight,emotion,tired
ringo,straight,emotion,wink
ringo,straight,emotion,worried
ringo,straight,pose,angry
ringo,straight,pose,handsfolded
ringo,straight,pose,handsinpocket
ringo,straight,pose,handsonhip
ringo,straight,pose,holdingbook
ringo,straight,pose,holdingcoffee
ringo,straight,pose,holdinglaptop
ringo,straight,pose,holdingmobile
ringo,straight,pose,holdingumbrella
ringo,straight,pose,pointingright
ringo,straight,pose,pointingup
ringo,straight,pose,readingpaper
ringo,straight,pose,run
ringo,straight,pose,shrug
ringo,straight,pose,super
ringo,straight,pose,thinking
ringo,straight,pose,thumbsup
ringo,straight,pose,yuhoo
ringonuovo,sitting,emotion,angry
ringonuovo,sitting,emotion,confused
ringonuovo,sitting,emotion,cry
ringonuovo,sitting,emotion,cunning
ringonuovo,sitting,emotion,curious
ringonuovo,sitting,emotion,dozing
ringonuovo,sitting,emotion,excited
ringonuovo,sitting,emotion,happy
ringonuovo,sitting,emotion,hmm
ringonuovo,sitting,emotion,irritated
ringonuovo,sitting,emotion,laugh
ringonuovo,sitting,emotion,lookingdown
ringonuovo,sitting,emotion,lookingleft
ringonuovo,sitting,emotion,lookingright
ringonuovo,sitting,emotion,neutral
ringonuovo,sitting,emotion,ooh
ringonuovo,sitting,emotion,rofl
ringonuovo,sitting,emotion,rollingeyes
ringonuovo,sitting,emotion,sad
ringonuovo,sitting,emotion,shocked
ringonuovo,sitting,emotion,shout
ringonuovo,sitting,emotion,smile
ringonuovo,sitting,emotion,smirk
ringonuovo,sitting,emotion,surprised
ringonuovo,sitting,emotion,tired
ringonuovo,sitting,emotion,wink
ringonuovo,sitting,emotion,worried
ringonuovo,sitting,pose,ridingbicycle
ringonuovo,sitting,pose,ridingbike
ringonuovo,sitting,pose,ridingcar
ringonuovo,sitting,pose,sittingatdesk
ringonuovo,sitting,pose,sittingatdeskhandsspread
ringonuovo,sitting,pose,sittingatdeskholdingmobile
ringonuovo,sitting,pose,sittingonbeanbagexplaining
ringonuovo,sitting,pose,sittingonbeanbagholdinglaptop
ringonuovo,sitting,pose,sittingonfloorexplaining
ringonuovo,sitting,pose,sittingonfloorholdinglaptop
ringonuovo,sitting,pose,sittingonthefloorshrug
ringonuovo,straight,emotion,angry
ringonuovo,straight,emotion,confused
ringonuovo,straight,emotion,cry
ringonuovo,straight,emotion,cunning
ringonuovo,straight,emotion,curious
ringonuovo,straight,emotion,dozing
ringonuovo,straight,emotion,excited
ringonuovo,straight,emotion,happy
ringonuovo,straight,emotion,hmm
ringonuovo,straight,emotion,irritated
ringonuovo,straight,emotion,laugh
ringonuovo,straight,emotion,lookingdown
ringonuovo,straight,emotion,lookingleft
ringonuovo,straight,emotion,lookingright
ringonuovo,straight,emotion,neutral
ringonuovo,straight,emotion,ooh
ringonuovo,straight,emotion,rofl
ringonuovo,straight,emotion,rollingeyes
ringonuovo,straight,emotion,sad
ringonuovo,straight,emotion,shocked
ringonuovo,straight,emotion,shout
ringonuovo,straight,emotion,smile
ringonuovo,straight,emotion,smirk
ringonuovo,straight,emotion,surprised
ringonuovo,straight,emotion,tired
ringonuovo,straight,emotion,wink
ringonuovo,straight,emotion,worried
ringonuovo,straight,pose,angry
ringonuovo,straight,pose,handsfolded
ringonuovo,straight,pose,handsinpocket
ringonuovo,straight,pose,handsonhip
ringonuovo,straight,pose,holdingbook
ringonuovo,straight,pose,holdingcoffee
ringonuovo,straight,pose,holdinglaptop
ringonuovo,straight,pose,holdingmobile
ringonuovo,straight,pose,holdingumbrella
ringonuovo,straight,pose,pointingright
ringonuovo,straight,pose,pointingup
ringonuovo,straight,pose,readingpaper
ringonuovo,straight,pose,run
ringonuovo,straight,pose,shrug
ringonuovo,straight,pose,super
ringonuovo,straight,pose,thinking
ringonuovo,straight,pose,thumbsup
ringonuovo,straight,pose,yuhoo
sophie,,emotion,afraid
sophie,,emotion,angry
sophie,,emotion,confused
sophie,,emotion,cry
sophie,,emotion,cunning
sophie,,emotion,curious
sophie,,emotion,dozing
sophie,,emotion,excited
sophie,,emotion,happy
sophie,,emotion,hmm
sophie,,emotion,irritated
sophie,,emotion,laugh
sophie,,emotion,neutral
sophie,,emotion,ooh
sophie,,emotion,rofl
sophie,,emotion,rollingeyes
sophie,,emotion,sad
sophie,,emotion,shocked
sophie,,emotion,shout
sophie,,emotion,smile
sophie,,emotion,smirk
sophie,,emotion,surprised
sophie,,emotion,tired
sophie,,emotion,wink
sophie,,emotion,worried
sophie,,pose,handsfolded
sophie,,pose,handsheldback
sophie,,pose,handsinpocket
sophie,,pose,handsonhip
sophie,,pose,holdingbook
sophie,,pose,holdingcoffee
sophie,,pose,holdinglaptop
sophie,,pose,holdingmobile
sophie,,pose,holdingumbrella
sophie,,pose,pointing45degree
sophie,,pose,pointingright
sophie,,pose,pointingup
sophie,,pose,readingpaper
sophie,,pose,shrug
sophie,,pose,super
sophie,,pose,thinking
sophie,,pose,thumbsup
sophie,,pose,yuhoo
trump,,emotion,angry
trump,,emotion,confused
trump,,emotion,cry
trump,,emotion,dozing
trump,,emotion,facewithmask
trump,,emotion,happy
trump,,emotion,laugh
trump,,emotion,nervoussmile
trump,,emotion,rofl
trump,,emotion,rollingeyes
trump,,emotion,sad
trump,,emotion,shocked
trump,,emotion,shout
trump,,emotion,smile
trump,,emotion,smirk
trump,,emotion,tired
trump,,emotion,worried
trump,,pose,clapping
trump,,pose,handonhip
trump,,pose,handsfolded
trump,,pose,handsinpocket
trump,,pose,handsonhip
trump,,pose,holdingicecream
trump,,pose,holdinglaptop
trump,,pose,holdingmobile
trump,,pose,makingapoint
trump,,pose,makingapointwithconfidence
trump,,pose,pointing45degrees
trump,,pose,pointingatyou
trump,,pose,pointingright
trump,,pose,pointingup
trump,,pose,readingpaper
trump,,pose,shrug
trump,,pose,thumbsup
trump,,pose,walkingfast
trump,,pose,waving
trump,,pose,yuhoo
